time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,shoulder_torque,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque
1.512228097708270491e+00,1.881029221393239748e-01,1.498873157286246149e+00,-2.162879005108138575e+00,4.041554318577367688e+00,4.696900339941191549e-02,1.339132304342005364e+00,-4.824005298975444944e+00,-2.013248662400044964e+01,2.842775095417451325e+00,1.329175274134802853e-01
1.513228248566543144e+00,1.896010447434877122e-01,1.496711972491250986e+00,-2.158839506496448735e+00,4.036224305073181640e+00,4.615051273869844040e-02,1.334289998232860430e+00,-4.844139337075492158e+00,-2.012945186992838131e+01,3.225817551311514819e+00,1.321533374315671527e-01
1.514228399424815796e+00,1.910969990067314939e-01,1.494554825138448395e+00,-2.154805338702339146e+00,4.030894291568996479e+00,4.533202207798496530e-02,1.329428192605450976e+00,-4.864270148384633785e+00,-2.012603401561529637e+01,3.608860007205578313e+00,1.313891474496540201e-01
1.515228550283088449e+00,1.925907889082867086e-01,1.492401709896216566e+00,-2.150776501725810252e+00,4.025564278064810431e+00,4.451353141727149021e-02,1.324546894914160111e+00,-4.884397349744832972e+00,-2.012223306106119480e+01,3.991902463099634701e+00,1.306249574677408598e-01
1.516228701141361102e+00,1.940824184273846897e-01,1.490252621432933688e+00,-2.146752995566862943e+00,4.020234264560624382e+00,4.369504075655801512e-02,1.319646112613371391e+00,-4.904520557998054642e+00,-2.011804900626607662e+01,4.374944918993698195e+00,1.298607674858276995e-01
1.517228851999633754e+00,1.955718915432567429e-01,1.488107554416977951e+00,-2.142734820225495440e+00,4.014904251056439222e+00,4.287655009584454002e-02,1.314725853157467483e+00,-4.924639389986264604e+00,-2.011348185122994181e+01,4.757987374887761689e+00,1.290965775039145669e-01
1.518229002857906407e+00,1.970592122351342568e-01,1.485966503516727766e+00,-2.138721975701709521e+00,4.009574237552253173e+00,4.205805943513107881e-02,1.309786124000830831e+00,-4.944753462551427781e+00,-2.010853159595278683e+01,5.141029830781818077e+00,1.283323875220014343e-01
1.519229153716179059e+00,1.985443844822485926e-01,1.483829463400561544e+00,-2.134714461995504298e+00,4.004244224048068013e+00,4.123956877441760371e-02,1.304826932597845435e+00,-4.964862392535509095e+00,-2.010319824043461878e+01,5.524072286675881571e+00,1.275681975400882739e-01
1.520229304574451712e+00,2.000274122638310559e-01,1.481696428736856808e+00,-2.130712279106879325e+00,3.998914210543881964e+00,4.042107811370412862e-02,1.299848286402893516e+00,-4.984965796780475245e+00,-2.009748178467543056e+01,5.907114742569937960e+00,1.268040075581751136e-01
1.521229455432724365e+00,2.015082995591130632e-01,1.479567394193992635e+00,-2.126715427035835937e+00,3.993584197039696360e+00,3.960258745299065353e-02,1.294850192870358407e+00,-5.005063292128288488e+00,-2.009138222867522572e+01,6.290157198464001453e+00,1.260398175762619810e-01
1.522229606290997017e+00,2.029870503473259202e-01,1.477442354440346328e+00,-2.122723905782372800e+00,3.988254183535510755e+00,3.878409679227717843e-02,1.289832659454623220e+00,-5.025154495420916412e+00,-2.008489957243400426e+01,6.673199654358064947e+00,1.252756275943488484e-01
1.523229757149269670e+00,2.044636686077009324e-01,1.475321304144296963e+00,-2.118737715346490358e+00,3.982924170031325151e+00,3.796560613156370334e-02,1.284795693610070844e+00,-5.045239023500323938e+00,-2.007803381595176262e+01,7.056242110252121336e+00,1.245114376124357020e-01
1.524229908007542322e+00,2.059381583194695164e-01,1.473204237974222508e+00,-2.114756855728189500e+00,3.977594156527139546e+00,3.714711547085022825e-02,1.279739302791083944e+00,-5.065316493208475102e+00,-2.007078495922850436e+01,7.439284566146184829e+00,1.237472476305225555e-01
1.525230058865814975e+00,2.074105234618630056e-01,1.471091150598500708e+00,-2.110781326927468449e+00,3.972264143022953942e+00,3.632862481013675315e-02,1.274663494452046297e+00,-5.085386521387335712e+00,-2.006315300226423304e+01,7.822327022040248323e+00,1.229830576486094090e-01
1.526230209724087628e+00,2.088807680141127054e-01,1.468982036685510417e+00,-2.106811128944328981e+00,3.966934129518768337e+00,3.551013414942327806e-02,1.269568276047340127e+00,-5.105448724878869804e+00,-2.005513794505894154e+01,8.205369477934304712e+00,1.222188676666962626e-01
1.527230360582360280e+00,2.103488959554500048e-01,1.466876890903629604e+00,-2.102846261778770209e+00,3.961604116014582289e+00,3.469164348870980297e-02,1.264453655031348767e+00,-5.125502720525044964e+00,-2.004673978761263342e+01,8.588411933828368205e+00,1.214546776847831300e-01
1.528230511440633155e+00,2.118149112651065702e-01,1.464775707921235792e+00,-2.098886725430791245e+00,3.956274102510395796e+00,3.387315282799614746e-02,1.259319638858454216e+00,-5.145548125167827891e+00,-2.003795852992530513e+01,8.971454389722516964e+00,1.206904877028698170e-01
1.529230662298905807e+00,2.132788179223131242e-01,1.462678482406708280e+00,-2.094932519900394308e+00,3.950944089006210191e+00,3.305466216728267237e-02,1.254166234983041583e+00,-5.165584555649177290e+00,-2.002879417199696022e+01,9.354496845616573353e+00,1.199262977209566705e-01
1.530230813157178460e+00,2.147406199063013055e-01,1.460585209028425258e+00,-2.090983645187577622e+00,3.945614075502024143e+00,3.223617150656919728e-02,1.248993450859492649e+00,-5.185611628811060747e+00,-2.001924671382759868e+01,9.737539301510636847e+00,1.191621077390435240e-01
1.531230964015451113e+00,2.162003211963024751e-01,1.458495882454764025e+00,-2.087040101292342076e+00,3.940284061997838982e+00,3.141768084585572218e-02,1.243801293942190744e+00,-5.205628961495445850e+00,-2.000931615541722053e+01,1.012058175740470034e+01,1.183979177571303776e-01
1.532231114873723765e+00,2.176579257715479665e-01,1.456410497354103883e+00,-2.083101888214687225e+00,3.934954048493652934e+00,3.059919018514224709e-02,1.238589771685518537e+00,-5.225636170544294856e+00,-1.999900249676582220e+01,1.050362421329875673e+01,1.176337277752172311e-01
1.533231265731996418e+00,2.191134376112691406e-01,1.454329048394822355e+00,-2.079169005954613070e+00,3.929624034989467329e+00,2.978069952442877200e-02,1.233358891543859359e+00,-5.245632872799575352e+00,-1.998830573787341436e+01,1.088666666919282022e+01,1.168695377933040846e-01
1.534231416590269070e+00,2.205668606946973309e-01,1.452251530245297628e+00,-2.075241454512120498e+00,3.924294021485281725e+00,2.896220886371529690e-02,1.228108660971595878e+00,-5.265618685103249597e+00,-1.997722587873998279e+01,1.126970912508688372e+01,1.161053478113909382e-01
1.535231567448541723e+00,2.220181990010639261e-01,1.450177937573908560e+00,-2.071319233887207734e+00,3.918964007981096120e+00,2.814371820300182181e-02,1.222839087423110982e+00,-5.285593224297286952e+00,-1.996576291936553460e+01,1.165275158098094010e+01,1.153411578294778056e-01
1.536231718306814376e+00,2.234674565096002596e-01,1.448108265049032672e+00,-2.067402344079876553e+00,3.913633994476910516e+00,2.732522754228834672e-02,1.217550178352788004e+00,-5.305556107223649676e+00,-1.995391685975006979e+01,1.203579403687500360e+01,1.145769678475646591e-01
1.537231869165087028e+00,2.249146371995376370e-01,1.446042507339048377e+00,-2.063490785090125179e+00,3.908303980972724911e+00,2.650673688157487162e-02,1.212241941215010277e+00,-5.325506950724301802e+00,-1.994168769989358836e+01,1.241883649276906709e+01,1.138127778656515127e-01
1.538232020023359681e+00,2.263597450501074471e-01,1.443980659112334308e+00,-2.059584556917955833e+00,3.902973967468539307e+00,2.568824622086139653e-02,1.206914383464160245e+00,-5.345445371641211807e+00,-1.992907543979608675e+01,1.280187894866312348e+01,1.130485878837383662e-01
1.539232170881632333e+00,2.278027840405410787e-01,1.441922715037267988e+00,-2.055683659563366739e+00,3.897643953964353258e+00,2.486975556014792144e-02,1.201567512554621020e+00,-5.365370986816341947e+00,-1.991608007945757208e+01,1.318492140455718697e+01,1.122843979018252197e-01
1.540232321739904986e+00,2.292437581500697541e-01,1.439868669782228272e+00,-2.051788093026358784e+00,3.892313940460167654e+00,2.405126489943444634e-02,1.196201335940775490e+00,-5.385283413091659810e+00,-1.990270161887804079e+01,1.356796386045125047e+01,1.115202079199120733e-01
1.541232472598177639e+00,2.306826713579249455e-01,1.437818518015592684e+00,-2.047897857306931080e+00,3.886983926955982049e+00,2.323277423872097125e-02,1.190815861077007209e+00,-5.405182267309128541e+00,-1.988894005805748577e+01,1.395100631634530686e+01,1.107560179379989407e-01
1.542232623456450291e+00,2.321195276433379306e-01,1.435772254405740522e+00,-2.044012952405084516e+00,3.881653913451796445e+00,2.241428357800749616e-02,1.185411095417698180e+00,-5.425067166310713063e+00,-1.987479539699591768e+01,1.433404877223937035e+01,1.099918279560857942e-01
1.543232774314722944e+00,2.335543309855401262e-01,1.433729873621048867e+00,-2.040133378320818203e+00,3.876323899947610840e+00,2.159579291729402106e-02,1.179987046417232843e+00,-5.444937726938380962e+00,-1.986026763569333298e+01,1.471709122813342674e+01,1.092276379741726478e-01
1.544232925172995596e+00,2.349870853637628099e-01,1.431691370329896573e+00,-2.036259135054133473e+00,3.870993886443425236e+00,2.077730225658054597e-02,1.174543721529992979e+00,-5.464793566034094496e+00,-1.984535677414972810e+01,1.510013368402749023e+01,1.084634479922595013e-01
1.545233076031268471e+00,2.364177947572376481e-01,1.429656739200661386e+00,-2.032390222605028551e+00,3.865663872939238299e+00,1.995881159586689046e-02,1.169081128210360587e+00,-5.484634300439825694e+00,-1.983006281236510304e+01,1.548317613992163899e+01,1.076992580103461883e-01
1.546233226889541124e+00,2.378464631451954470e-01,1.427625974901722383e+00,-2.028526640973505213e+00,3.860333859435052695e+00,1.914032093515341537e-02,1.163599273912721666e+00,-5.504459546997529706e+00,-1.981438575033946492e+01,1.586621859581569538e+01,1.069350680284330418e-01
1.547233377747813776e+00,2.392730945068677617e-01,1.425599072101456866e+00,-2.024668390159562570e+00,3.855003845930867090e+00,1.832183027443994028e-02,1.158098166091457548e+00,-5.524268922549176786e+00,-1.979832558807281018e+01,1.624926105170975887e+01,1.061708780465198954e-01
1.548233528606086429e+00,2.406976928214859812e-01,1.423576025468243689e+00,-2.020815470163200622e+00,3.849673832426681486e+00,1.750333961372646518e-02,1.152577812200951346e+00,-5.544062043936730078e+00,-1.978188232556514237e+01,1.663230350760382237e+01,1.054066880646067489e-01
1.549233679464359081e+00,2.421202620682814666e-01,1.421556829670461042e+00,-2.016967880984420258e+00,3.844343818922495437e+00,1.668484895301299009e-02,1.147038219695585948e+00,-5.563838528002156281e+00,-1.976505596281645083e+01,1.701534596349787876e+01,1.046424980826936163e-01
1.550233830322631734e+00,2.435408062264855233e-01,1.419541479376486670e+00,-2.013125622623220146e+00,3.839013805418309833e+00,1.586635829229951500e-02,1.141479396029744464e+00,-5.583597991587420317e+00,-1.974784649982674267e+01,1.739838841939194225e+01,1.038783081007804698e-01
1.551233981180904387e+00,2.449593292753296236e-01,1.417529969254698985e+00,-2.009288695079600728e+00,3.833683791914124228e+00,1.504786763158603990e-02,1.135901348657810006e+00,-5.603340051534487998e+00,-1.973025393659601789e+01,1.778143087528600574e+01,1.031141181188673234e-01
1.552234132039177039e+00,2.463758351940449620e-01,1.415522293973476620e+00,-2.005457098353562007e+00,3.828353778409938624e+00,1.422937697087256481e-02,1.130304085034165462e+00,-5.623064324685324245e+00,-1.971227827312427650e+01,1.816447333118006213e+01,1.023499281369541769e-01
1.553234282897449692e+00,2.477903279618629551e-01,1.413518448201197319e+00,-2.001630832445104424e+00,3.823023764905753019e+00,1.341088631015908972e-02,1.124687612613193721e+00,-5.642770427881892203e+00,-1.969391950941151492e+01,1.854751578707412563e+01,1.015857381550410304e-01
1.554234433755722344e+00,2.492028115580149639e-01,1.411518426606239496e+00,-1.997809897354227759e+00,3.817693751401567415e+00,1.259239564944561462e-02,1.119051938849278116e+00,-5.662457977966159461e+00,-1.967517764545774384e+01,1.893055824296818912e+01,1.008215481731278840e-01
1.555234584613994997e+00,2.506132899617322662e-01,1.409522223856981116e+00,-1.993994293080931790e+00,3.812363737897381810e+00,1.177390498873213953e-02,1.113397071196801091e+00,-5.682126591780090941e+00,-1.965605268126294902e+01,1.931360069886224551e+01,1.000573581912147514e-01
1.556234735472267650e+00,2.520217671522463898e-01,1.407529834621800813e+00,-1.990184019625216516e+00,3.807033724393195762e+00,1.095541432801866444e-02,1.107723017110146424e+00,-5.701775886165650675e+00,-1.963654461682713759e+01,1.969664315475630900e+01,9.929316820930160492e-02
1.557234886330540302e+00,2.534282471087884736e-01,1.405541253569076332e+00,-1.986379076987082160e+00,3.801703710889010601e+00,1.013692366730518934e-02,1.102029784043696559e+00,-5.721405477964802699e+00,-1.961665345215030598e+01,2.007968561065037250e+01,9.852897822738845846e-02
1.558235037188812955e+00,2.548327338105899065e-01,1.403556475367186529e+00,-1.982579465166528276e+00,3.796373697384824553e+00,9.318433006591714252e-03,1.096317379451834606e+00,-5.741014984019515488e+00,-1.959637918723246131e+01,2.046272806654442888e+01,9.776478824547531199e-02
1.559235188047085607e+00,2.562352312368821328e-01,1.401575494684509371e+00,-1.978785184163555755e+00,3.791043683880638948e+00,8.499942345878239158e-03,1.090585810788943899e+00,-5.760604021171751299e+00,-1.957572182207359646e+01,2.084577052243849238e+01,9.700059826356216552e-02
1.560235338905358260e+00,2.576357433668964303e-01,1.399598306189422381e+00,-1.974996233978163929e+00,3.785713670376453344e+00,7.681451685164764065e-03,1.084835085509406660e+00,-5.780172206263477719e+00,-1.955468135667371854e+01,2.122881297833255587e+01,9.623640828164901906e-02
1.561235489763630913e+00,2.590342741798642434e-01,1.397624904550304858e+00,-1.971212614610352576e+00,3.780383656872267739e+00,6.862961024451288972e-03,1.079065211067606445e+00,-5.799719156136657894e+00,-1.953325779103282045e+01,2.161185543422661226e+01,9.547221829973587259e-02
1.562235640621903787e+00,2.604308276550171275e-01,1.395655284435533883e+00,-1.967434326060121474e+00,3.775053643368080802e+00,6.044470363737633467e-03,1.073276194917925475e+00,-5.819244487633262075e+00,-1.951145112515089863e+01,2.199489789012076102e+01,9.470802831782255959e-02
1.563235791480176440e+00,2.618254077715858052e-01,1.393689440513488975e+00,-1.963661368327471957e+00,3.769723629863895198e+00,5.225979703024158374e-03,1.067468044514748193e+00,-5.838747817595246303e+00,-1.948926135902797085e+01,2.237794034601482451e+01,9.394383833590942701e-02
1.564235942338449092e+00,2.632180185088019431e-01,1.391727367452547659e+00,-1.959893741412403578e+00,3.764393616359709593e+00,4.407489042310683280e-03,1.061640767312457045e+00,-5.858228762864580830e+00,-1.946668849266401935e+01,2.276098280190888090e+01,9.317964835399628054e-02
1.565236093196721745e+00,2.646086638458969298e-01,1.389769059921088123e+00,-1.956131445314915673e+00,3.759063602855523989e+00,3.588998381597208187e-03,1.055794370765434920e+00,-5.877686940283229688e+00,-1.944373252605905122e+01,2.314402525780294440e+01,9.241545837208313408e-02
1.566236244054994398e+00,2.659973477621020987e-01,1.387814512587488780e+00,-1.952374480035008464e+00,3.753733589351338384e+00,2.770507720883733094e-03,1.049928862328064927e+00,-5.897121966693158690e+00,-1.942039345921306648e+01,2.352706771369700078e+01,9.165126839016998761e-02
1.567236394913267050e+00,2.673840742366488388e-01,1.385863720120127596e+00,-1.948622845572682616e+00,3.748403575847152780e+00,1.952017060170258000e-03,1.044044249454729512e+00,-5.916533458936334533e+00,-1.939667129212606511e+01,2.391011016959106428e+01,9.088707840825684114e-02
1.568236545771539703e+00,2.687688472487684832e-01,1.383916677187382982e+00,-1.944876541927936797e+00,3.743073562342966731e+00,1.133526399456782907e-03,1.038140539599812451e+00,-5.935921033854719475e+00,-1.937256602479805068e+01,2.429315262548512777e+01,9.012288842634369468e-02
1.569236696629812355e+00,2.701516707776922543e-01,1.381973378457633128e+00,-1.941135569100772340e+00,3.737743548838781127e+00,3.150357387433078138e-04,1.032217740217696411e+00,-5.955284308290280215e+00,-1.934807765722901252e+01,2.467619508137918416e+01,8.935869844443054821e-02
1.570236847488085008e+00,2.715325488026517076e-01,1.380033818599256445e+00,-1.937399927091188578e+00,3.732413535334595522e+00,-5.034549219701672795e-04,1.026275858762764281e+00,-5.974622899084980787e+00,-1.932320618941895773e+01,2.505923753727324765e+01,8.859450846251741563e-02
1.571236998346357661e+00,2.729114853028779542e-01,1.378097992280630457e+00,-1.933669615899185512e+00,3.727083521830409918e+00,-1.321945582683642373e-03,1.020314902689399172e+00,-5.993936423080787890e+00,-1.929795162136788633e+01,2.544227999316731115e+01,8.783031848060426916e-02
